url,domain,status_code,status_class,url_final,elapsed_ms,n_referenciada_por,erro
https://www.gov.br/mec/pt-br/assuntos/noticias/2025/junho/divulgados-planos-estaduais-de-educacao-nas-prisoes,www.gov.br,,erro_rede,,145,1,ReadError: [WinError 10054] Foi forçado o cancelamento de uma conexão existente pelo host remoto
https://www.estado.rs.gov.br/com-foco-no-combate-a-evasao-na-rede-estadual-governo-lanca-politica-de-protecao-a-trajetoria-escolar,www.estado.rs.gov.br,200.0,ok_200,https://www.estado.rs.gov.br/com-foco-no-combate-a-evasao-na-rede-estadual-governo-lanca-politica-de-protecao-a-trajetoria-escolar,1263,1,
https://jornadapedagogica.educacao.ba.gov.br/eja,jornadapedagogica.educacao.ba.gov.br,200.0,ok_200,https://jornadapedagogica.educacao.ba.gov.br/eja/,522,1,
https://ojs.observatoriolatinoamericano.com/ojs/index.php/olel/article/view/805/512,ojs.observatoriolatinoamericano.com,403.0,forbidden_403,https://ojs.observatoriolatinoamericano.com/ojs/index.php/olel/article/view/805/512,27,1,
https://www.ba.gov.br/educacao/bahia-alfabetizada,www.ba.gov.br,200.0,ok_200,https://www.ba.gov.br/educacao/bahia-alfabetizada,210,1,
https://www.ecoescolas.org.br/casas-familiares-rurais-da-bahia-inspiram-o-mundo-na-conferencia-internacional-do-programa-eco-escolas,www.ecoescolas.org.br,200.0,ok_200,https://www.ecoescolas.org.br/casas-familiares-rurais-da-bahia-inspiram-o-mundo-na-conferencia-internacional-do-programa-eco-escolas/,1217,1,
https://www.ba.gov.br/educacao/bolsa-presenca,www.ba.gov.br,200.0,ok_200,https://www.ba.gov.br/educacao/bolsa-presenca,266,1,
https://servidores.rhbahia.ba.gov.br/noticias/2025-01-08/governo-do-estado-oferta-educacao-profissional-e-tecnologica-todos-os,servidores.rhbahia.ba.gov.br,200.0,ok_200,https://servidores.rhbahia.ba.gov.br/noticias/2025-01-08/governo-do-estado-oferta-educacao-profissional-e-tecnologica-todos-os,437,1,
https://portal.ifba.edu.br/noticias/2025/ifba-inicia-cursos-pelo-pronatec-em-13-campi,portal.ifba.edu.br,,erro_rede,,112,1,ConnectError: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1032)
https://publicadministration.un.org/en/Research/Case-Studies/unpsacases/ctl/NominationProfilev2014/mid/1170/id/2407,publicadministration.un.org,,erro_rede,,1575,1,RemoteProtocolError: illegal header line: bytearray(b'Strict\x96?Transport\x96?Security: max\x96?age= 31536000; includeSubDomains')
https://www.idacba.org.br/site/2022/08/02/programa-qualifica-bahia,www.idacba.org.br,200.0,ok_200,https://www.idacba.org.br/site/2022/08/02/programa-qualifica-bahia/,1401,1,
https://www.gov.br/trabalho-e-emprego/pt-br/noticias-e-conteudo/2025/setembro/mte-lanca-edital-para-qualificacao-profissional-de-600-pessoas-pelo-programa-manuel-querino,www.gov.br,403.0,forbidden_403,https://www.gov.br/trabalho-e-emprego/pt-br/noticias-e-conteudo/2025/setembro/mte-lanca-edital-para-qualificacao-profissional-de-600-pessoas-pelo-programa-manuel-querino,155,1,
https://www.ba.gov.br/trabalho/296/programa-juventude-produtiva,www.ba.gov.br,200.0,ok_200,https://www.ba.gov.br/trabalho/296/programa-juventude-produtiva,1087,7,
https://servidores.rhbahia.ba.gov.br/noticias/2021-12-27/governo-oferta-5-mil-vagas-para-cursos-de-qualificacao-profissional,servidores.rhbahia.ba.gov.br,404.0,not_found_404,https://servidores.rhbahia.ba.gov.br/noticias/2021-12-27/governo-oferta-5-mil-vagas-para-cursos-de-qualificacao-profissional,946,1,
https://www.ba.gov.br/trabalho/noticia/2024-08/5635/ministro-do-trabalho-diz-que-programa-manuel-querino-vai-abrir-portas-e,www.ba.gov.br,200.0,ok_200,https://www.ba.gov.br/trabalho/noticia/2024-08/5635/ministro-do-trabalho-diz-que-programa-manuel-querino-vai-abrir-portas-e,906,1,
https://leisestaduais.com.br/ba/decreto-n-20401-2021-bahia-institui-o-programa-educar-para-trabalhar-e-da-outras-providencias,leisestaduais.com.br,403.0,forbidden_403,https://leisestaduais.com.br/ba/decreto-n-20401-2021-bahia-institui-o-programa-educar-para-trabalhar-e-da-outras-providencias,89,1,
https://www.bahianoticias.com.br/noticia/282876-programa-juventude-produtiva-oferece-vagas-para-capacitacao-no-senac-e-sinebahia,www.bahianoticias.com.br,200.0,ok_200,https://www.bahianoticias.com.br/noticia/282876-programa-juventude-produtiva-oferece-vagas-para-capacitacao-no-senac-e-sinebahia,1123,1,
https://www.gov.br/trabalho-e-emprego/pt-br/servicos/trabalhador/qualificacao-profissional/caminho-digital,www.gov.br,403.0,forbidden_403,https://www.gov.br/trabalho-e-emprego/pt-br/servicos/trabalhador/qualificacao-profissional/caminho-digital,77,1,
https://www.youtube.com/live/JKwTQgBHdlM,www.youtube.com,200.0,ok_200,https://www.youtube.com/live/JKwTQgBHdlM,839,1,
https://www.ba.gov.br/trabalho/noticia/2024-02/4167/forca-jovem-da-largada-com-oficina-de-roteiro-para-audiovisual,www.ba.gov.br,200.0,ok_200,https://www.ba.gov.br/trabalho/noticia/2024-02/4167/forca-jovem-da-largada-com-oficina-de-roteiro-para-audiovisual,607,1,
https://www.bnews.com.br/noticias/economia-e-mercado/a-bahia-e-lider-na-geracao-de-empregos-no-nordeste-destaca-secretario-durante-inauguracao-de-nova-sede-do-sinebahia.html,www.bnews.com.br,403.0,forbidden_403,https://www.bnews.com.br/noticias/economia-e-mercado/a-bahia-e-lider-na-geracao-de-empregos-no-nordeste-destaca-secretario-durante-inauguracao-de-nova-sede-do-sinebahia.html,32,1,
https://www.seduc.pa.gov.br/site/public/upload/arquivo/portal_seduc/RELATORIO%20DE%20GESTA%CC%83O%202022-393a2.pdf,www.seduc.pa.gov.br,200.0,ok_200,https://www.seduc.pa.gov.br/site/public/upload/arquivo/portal_seduc/RELATORIO%20DE%20GESTA%CC%83O%202022-393a2.pdf,79,1,
https://www.seduc.pa.gov.br/pagina/3986-ed--jovens-e-adultos-eja,www.seduc.pa.gov.br,200.0,ok_200,https://www.seduc.pa.gov.br/pagina/3986-ed--jovens-e-adultos-eja,487,2,
https://egpa.pa.gov.br/noticias/projeto-mundiar-desenvolve-aprendizado-multidisciplinar,egpa.pa.gov.br,200.0,ok_200,https://egpa.pa.gov.br/noticias/projeto-mundiar-desenvolve-aprendizado-multidisciplinar,363,1,
https://www.gov.br/senappen/pt-br/acesso-a-informacao/politicas-acoes-e-programas/politicas-penais/educacao/2025-2028/ce.pdf,www.gov.br,403.0,forbidden_403,https://www.gov.br/senappen/pt-br/acesso-a-informacao/politicas-acoes-e-programas/politicas-penais/educacao/2025-2028/ce.pdf,164,2,
https://www.seaster.pa.gov.br/taxonomy/term/170,www.seaster.pa.gov.br,200.0,ok_200,https://www.seaster.pa.gov.br/taxonomy/term/170,778,1,
https://www.agenciapara.com.br/noticia/67291/rede-estadual-intensifica-busca-ativa-escolar-para-garantir-direito-a-educacao,www.agenciapara.com.br,200.0,ok_200,https://www.agenciapara.com.br/noticia/67291/rede-estadual-intensifica-busca-ativa-escolar-para-garantir-direito-a-educacao,614,1,
https://www.gov.br/fnde/pt-br/acesso-a-informacao/legislacao/resolucoes/2024/resolucao-no-20-de-9-de-setembro-de-2024/view,www.gov.br,403.0,forbidden_403,https://www.gov.br/fnde/pt-br/acesso-a-informacao/legislacao/resolucoes/2024/resolucao-no-20-de-9-de-setembro-de-2024/view,56,1,
https://portal.mec.gov.br/setec/arquivos/pdf1/proejadecreto5840.pdf,portal.mec.gov.br,403.0,forbidden_403,https://portal.mec.gov.br/setec/arquivos/pdf1/proejadecreto5840.pdf,147,1,
https://www.planalto.gov.br/ccivil_03/_ato2023-2026/2024/lei/l14818.htm,www.planalto.gov.br,,timeout,,30140,1,TimeoutException
https://www.gov.br/trabalho-e-emprego/pt-br/noticias-e-conteudo/2025/janeiro/seguro-desemprego-2025-atualizacao-das-faixas-e-valores-do-beneficio,www.gov.br,403.0,forbidden_403,https://www.gov.br/trabalho-e-emprego/pt-br/noticias-e-conteudo/2025/janeiro/seguro-desemprego-2025-atualizacao-das-faixas-e-valores-do-beneficio,165,1,
https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2022/lei/l14457,www.planalto.gov.br,,timeout,,30151,1,TimeoutException
https://portal.mec.gov.br/component/tags/tag/pronatec-aprendiz,portal.mec.gov.br,403.0,forbidden_403,https://portal.mec.gov.br/component/tags/tag/pronatec-aprendiz,127,1,
https://www.seaster.pa.gov.br/node/736,www.seaster.pa.gov.br,200.0,ok_200,https://www.seaster.pa.gov.br/node/736,374,1,
https://www.parapaz.pa.gov.br/en/noticia/f%C3%A1brica-esperan%C3%A7a-garante-capacita%C3%A7%C3%A3o-profissional-ex-detentos,www.parapaz.pa.gov.br,200.0,ok_200,https://www.parapaz.pa.gov.br/en/noticia/f%C3%A1brica-esperan%C3%A7a-garante-capacita%C3%A7%C3%A3o-profissional-ex-detentos,783,1,
https://www.acnur.org/br/o-que-fazemos/politicas-publicas,www.acnur.org,403.0,forbidden_403,https://www.acnur.org/br/o-que-fazemos/politicas-publicas,99,1,
https://www.seduc.pa.gov.br/noticia/11277-ensino-da-educacao-de-jovens-e-adultos--eja--abre-portas-para-o-mercado-de-trabalho,www.seduc.pa.gov.br,200.0,ok_200,https://www.seduc.pa.gov.br/noticia/11277-ensino-da-educacao-de-jovens-e-adultos--eja--abre-portas-para-o-mercado-de-trabalho,465,1,
https://agenciapara.com.br/noticia/34987/seduc-promove-formacao-continuada-sobre-programa-trilhas-no-para,agenciapara.com.br,200.0,ok_200,https://agenciapara.com.br/noticia/34987/seduc-promove-formacao-continuada-sobre-programa-trilhas-no-para,476,1,
https://transparencia.pe.gov.br/wp-content/uploads/2023/12/plano-estadual-de-educacao_versao-final-07-06-2015-1.pdf,transparencia.pe.gov.br,200.0,ok_200,https://transparencia.pe.gov.br/wp-content/uploads/2023/12/plano-estadual-de-educacao_versao-final-07-06-2015-1.pdf,82,1,
https://portal.educacao.pe.gov.br/see-oferta-18-908-vagas-para-a-educacao-de-jovens-e-adultos,portal.educacao.pe.gov.br,200.0,ok_200,https://portal.educacao.pe.gov.br/see-oferta-18-908-vagas-para-a-educacao-de-jovens-e-adultos/,1134,1,
https://g1.globo.com/pe/petrolina-regiao/noticia/2024/09/10/escolas-estaduais-de-petrolina-recebem-inscricoes-para-o-eja-campo-veja-lista.ghtml,g1.globo.com,200.0,ok_200,https://g1.globo.com/pe/petrolina-regiao/noticia/2024/09/10/escolas-estaduais-de-petrolina-recebem-inscricoes-para-o-eja-campo-veja-lista.ghtml,165,1,
https://www.gov.br/senappen/pt-br/acesso-a-informacao/politicas-acoes-e-programas/politicas-penais/educacao/2020-2024/pe.pdf,www.gov.br,403.0,forbidden_403,https://www.gov.br/senappen/pt-br/acesso-a-informacao/politicas-acoes-e-programas/politicas-penais/educacao/2020-2024/pe.pdf,164,1,
https://portal.educacao.pe.gov.br/supletivo-anual,portal.educacao.pe.gov.br,200.0,ok_200,https://portal.educacao.pe.gov.br/supletivo-anual/,595,1,
https://portal.educacao.pe.gov.br/wp-content/uploads/2025/11/RELATORIO-ANUAL-DE-INDICADORES-2024.pdf,portal.educacao.pe.gov.br,200.0,ok_200,https://portal.educacao.pe.gov.br/wp-content/uploads/2025/11/RELATORIO-ANUAL-DE-INDICADORES-2024.pdf,74,4,
https://portalantigo.ifsertaope.edu.br/index.php/proeja/1186-ifsertaope/ingresso-if/cursos-tecnicos-ing/proeja-fic,portalantigo.ifsertaope.edu.br,,erro_rede,,133,1,ConnectError: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1032)
https://portal.educacao.pe.gov.br/projovem-urbano-oferta-1-500-vagas-em-pernambuco,portal.educacao.pe.gov.br,200.0,ok_200,https://portal.educacao.pe.gov.br/projovem-urbano-oferta-1-500-vagas-em-pernambuco/,988,1,
https://www.gov.br/mec/pt-br/pe-de-meia,www.gov.br,,erro_rede,,151,1,ReadError: [WinError 10054] Foi forçado o cancelamento de uma conexão existente pelo host remoto
https://www.sedepe.pe.gov.br/sedepe-inaugura-primeira-casa-do-trabalhador-do-pais,www.sedepe.pe.gov.br,200.0,ok_200,https://www.sedepe.pe.gov.br/sedepe-inaugura-primeira-casa-do-trabalhador-do-pais/,316,1,
https://www.sedepe.pe.gov.br/qualifica-pe-e-lancado-como-maior-programa-de-cursos-profissionalizantes-em-todo-o-estado,www.sedepe.pe.gov.br,200.0,ok_200,https://www.sedepe.pe.gov.br/qualifica-pe-e-lancado-como-maior-programa-de-cursos-profissionalizantes-em-todo-o-estado/,350,1,
https://pronatec2026.com.br/pronatec-2026-pe,pronatec2026.com.br,200.0,ok_200,https://pronatec2026.com.br/pronatec-2026-pe/,3046,1,
https://portal.educacao.pe.gov.br/programa-trilhatec-abre-inscricoes-para-cursos-gratuitos-em-parceria-com-o-senac-em-todo-o-estado,portal.educacao.pe.gov.br,200.0,ok_200,https://portal.educacao.pe.gov.br/programa-trilhatec-abre-inscricoes-para-cursos-gratuitos-em-parceria-com-o-senac-em-todo-o-estado/,1137,1,
https://atualmt.com.br/2026/03/18/seja-pro-trabalho-e-emprego-amplia-qualificacao-profissional-em-pernambuco,atualmt.com.br,,bloqueado_robots,,0,1,
https://www.sigas.pe.gov.br/pernambuco-sem-fome-e-com-acolhimento-mulheres,www.sigas.pe.gov.br,200.0,ok_200,https://www.sigas.pe.gov.br/pernambuco-sem-fome-e-com-acolhimento-mulheres/,666,1,
https://falapernambuco.com.br/2025/12/23/pernambuco-sem-fome-completa-dois-anos-com-avancos-no-combate-a-inseguranca-alimentar,falapernambuco.com.br,200.0,ok_200,https://falapernambuco.com.br/2025/12/23/pernambuco-sem-fome-completa-dois-anos-com-avancos-no-combate-a-inseguranca-alimentar/,3185,1,
https://www.seduc.ce.gov.br/educacao-de-jovens-e-adultos-eja,www.seduc.ce.gov.br,,erro_rede,,82,2,ConnectError: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1032)
https://novoscaminhos-sc.com.br/nacionalizacao,novoscaminhos-sc.com.br,200.0,ok_200,https://novoscaminhos-sc.com.br/nacionalizacao/,526,1,
https://belt.al.ce.gov.br/index.php/legislacao-do-ceara/denominacao-de-equipamentos-publicos/item/download/2557_3186959b85710af0a5f386183eca33e8,belt.al.ce.gov.br,200.0,ok_200,https://belt.al.ce.gov.br/index.php/legislacao-do-ceara/denominacao-de-equipamentos-publicos/item/download/2557_3186959b85710af0a5f386183eca33e8,112,1,
https://www.seduc.ce.gov.br/projeto-professor-diretor-de-turma-ppdt,www.seduc.ce.gov.br,,erro_rede,,57,1,ConnectError: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1032)
https://leisestaduais.com.br/ce/lei-ordinaria-n-17572-2021-ceara-dispoe-sobre-o-programa-ceara-educa-mais-consistente-em-acoes-destinadas-a,leisestaduais.com.br,403.0,forbidden_403,https://leisestaduais.com.br/ce/lei-ordinaria-n-17572-2021-ceara-dispoe-sobre-o-programa-ceara-educa-mais-consistente-em-acoes-destinadas-a,112,1,
https://www.cearasemfome.ce.gov.br/ceara-sem-fome-e-seduc-dialogam-oferta-de-alfabetizacao-de-jovens-e-adultos-para-beneficiarios-do-programa,www.cearasemfome.ce.gov.br,200.0,ok_200,https://www.cearasemfome.ce.gov.br/ceara-sem-fome-e-seduc-dialogam-oferta-de-alfabetizacao-de-jovens-e-adultos-para-beneficiarios-do-programa/,506,1,
https://www.gov.br/secom/pt-br/assuntos/noticias-regionalizadas/novo-bolsa-familia/mar.26/bolsa-familia-chega-a-mais-de-1-3-milhao-de-beneficiarios-do-ceara-a-partir-desta-quarta-18,www.gov.br,403.0,forbidden_403,https://www.gov.br/secom/pt-br/assuntos/noticias-regionalizadas/novo-bolsa-familia/mar.26/bolsa-familia-chega-a-mais-de-1-3-milhao-de-beneficiarios-do-ceara-a-partir-desta-quarta-18,166,1,
https://www.sps.ce.gov.br/qualificacao-profissional,www.sps.ce.gov.br,200.0,ok_200,https://www.sps.ce.gov.br/qualificacao-profissional/,417,2,
https://belt.al.ce.gov.br/index.php/legislacao-do-ceara/organizacao-tematica/direitos-humanos-e-cidadania/item/7346-lei-n-18-037-22-04-22-d-o-22-04-22,belt.al.ce.gov.br,200.0,ok_200,https://belt.al.ce.gov.br/index.php/legislacao-do-ceara/organizacao-tematica/direitos-humanos-e-cidadania/item/7346-lei-n-18-037-22-04-22-d-o-22-04-22,379,1,
https://www.ecosdofuturo.org.br/consorcio-social-da-juventude,www.ecosdofuturo.org.br,200.0,ok_200,https://www.ecosdofuturo.org.br/consorcio-social-da-juventude,846,1,
https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2022/Mpv/mpv1116.htm,www.planalto.gov.br,,timeout,,30171,1,TimeoutException
https://www.centec.org.br/programas/qualificar-mais,www.centec.org.br,200.0,ok_200,https://www.centec.org.br/programas/qualificar-mais/,1913,1,
https://www.cearasemfome.ce.gov.br/qualificacao-e-renda,www.cearasemfome.ce.gov.br,200.0,ok_200,https://www.cearasemfome.ce.gov.br/qualificacao-e-renda/,567,1,
https://www.sps.ce.gov.br/tag/transformando-vidas,www.sps.ce.gov.br,200.0,ok_200,https://www.sps.ce.gov.br/tag/transformando-vidas/,830,1,
